interactor_A	interactor_B	confidence_value
Tmed7	Kif21b	0.9
Tmed10	Kif21b	0.9
Tmed2	Kif21b	0.9
Stx18	Kif21b	0.9
Commd10	Dcaf4	0.9
Commd9	Dcaf4	0.9
Syt2	Necap2	0.9
Scarb2	Necap2	0.9
Ocrl	Necap2	0.9
Vamp7	Necap2	0.9
Tacr1	Necap2	0.9
Sh3kbp1	Necap2	0.9
Hgf	Dock7	0.9
Ndufaf7	Ndufa6	0.9
Cops4	Xpc	0.9
Ighg1	Arpc3	0.9
Vamp4	Arpc3	0.9
Cd247	Arpc3	0.9
Ldlrap1	Arpc3	0.9
Ston2	Arpc3	0.9
Sh3kbp1	Arpc3	0.9
Scarb2	Arpc3	0.9
LOC103692716	Mks1	0.9
Ywhae	Mks1	0.9
Ywhag	Mks1	0.9
Nek2	Mks1	0.9
Dctn2	Mks1	0.9
RT1-Bb	Capza3	0.9
RT1-DOb	Capza3	0.9
Rilp	Capza3	0.9
Uso1	Capza3	0.9
Cog1	Capza3	0.9
Gosr2	Capza3	0.9
Fkbp4	Capza3	0.9
Copa	Capza3	0.9
Rab3gap2	Capza3	0.9
RT1-Db1	Capza3	0.9
RT1-Ba	Capza3	0.9
Cd55	Capza3	0.9
Kif3a	Capza3	0.9
Rab3gap1	Capza3	0.9
Kif4a	Capza3	0.9
Golgb1	Capza3	0.9
Dcaf5	Wdr5	0.9
Commd9	Wdr5	0.9
Nek2	Fbf1	0.9
Akap9	Fbf1	0.9
Sdccag8	Fbf1	0.9
Cep57	Fbf1	0.9
Ywhae	Fbf1	0.9
Pafah1b1	Fbf1	0.9
LOC103692716	Fbf1	0.9
Cdk1	Fbf1	0.9
Tuba4a	Fbf1	0.9
Ywhag	Fbf1	0.9
Baat	Pex2	0.9
Hpse	Svs1	0.9
Qsox1	Svs1	0.9
Erp44	Svs1	0.9
Frk	Svs1	0.9
Pdxk	Svs1	0.9
Trim9	Ube2e1	0.9
Fbxl18	Ube2e1	0.9
Fbxo40	Ube2e1	0.9
Thsd7b	Adamts10	0.9
Sbspon	Adamts10	0.9
Elavl2	Cwc15	0.9
Cxcr6	Mtnr1b	0.9
Ccr9	Mtnr1b	0.9
Cxcr3	Mtnr1b	0.9
Tas2r107	Mtnr1b	0.9
Sstr2	Mtnr1b	0.9
Tas2r121	Mtnr1b	0.9
Pcp2	Mtnr1b	0.9
Grm6	Mtnr1b	0.9
Gpsm3	Mtnr1b	0.9
Bdkrb1	Mtnr1b	0.9
S1pr4	Mtnr1b	0.9
Psap	Mtnr1b	0.9
Ccr1l1	Mtnr1b	0.9
Casr	Mtnr1b	0.9
Ccr1	Mtnr1b	0.9
Apln	Mtnr1b	0.9
Hebp1	Mtnr1b	0.9
Pcp2	Penk	0.9
Fstl1	Penk	0.9
S1pr4	Penk	0.9
Tas2r130	Penk	0.9
Hebp1	Penk	0.9
Tas2r114	Penk	0.9
Tas2r121	Penk	0.9
Tas2r13	Penk	0.9
Tas2r105	Penk	0.9
Cxcr6	Penk	0.9
Ckap4	Penk	0.9
Lamb1	Penk	0.9
Igfbp7	Penk	0.9
Ppbp	Penk	0.9
Sdc2	Penk	0.9
Apoa2	Penk	0.9
Calu	Penk	0.9
Qsox1	Penk	0.9
Gpsm3	Penk	0.9
Psap	Penk	0.9
Lamc1	Penk	0.9
Ambn	Penk	0.9
Gper1	Penk	0.9
Eva1a	Penk	0.9
Bmp15	Penk	0.9
Meltf	Penk	0.9
Tas2r107	Penk	0.9
LOC103689965	Penk	0.9
Nup54	Ago2	0.9
Nup107	Ago2	0.9
Nup88	Ago2	0.9
Cog1	Rab39a	0.9
Cops4	Ino80b	0.9
Cops6	Ino80b	0.9
Cops5	Ino80b	0.9
Tacr1	Arpc4	0.9
Syt2	Arpc4	0.9
Ighg1	Arpc4	0.9
Cd247	Arpc4	0.9
Gak	Arpc4	0.9
Scarb2	Arpc4	0.9
Ocrl	Arpc4	0.9
Sh3kbp1	Arpc4	0.9
Egfr	Arpc4	0.9
Ston2	Arpc4	0.9
Vamp4	Arpc4	0.9
Med6	Med24	0.9
Rpa3	Aqr	0.9
Cwc25	Aqr	0.9
Cct8	Gnb5	0.9
Rln3	Gnb5	0.9
Edn3	Gnb5	0.9
Cxcl6	Gnb5	0.9
Gpsm3	Gnb5	0.9
Tas2r107	Gnb5	0.9
Apln	Gnb5	0.9
Cxcr6	Gnb5	0.9
Xcl1	Gnb5	0.9
Cxcl9	Gnb5	0.9
Tas2r121	Gnb5	0.9
Tas2r130	Gnb5	0.9
Fzd6	Gnb5	0.9
Tas2r13	Gnb5	0.9
Tas2r105	Gnb5	0.9
Gpr143	Gnb5	0.9
Cxcl2	Gnb5	0.9
Gprc6a	Gnb5	0.9
Psap	Gnb5	0.9
Cxcl10	Gnb5	0.9
Gper1	Gnb5	0.9
Hebp1	Gnb5	0.9
S1pr4	Gnb5	0.9
Ppbp	Gnb5	0.9
Tac3	Gnb5	0.9
Lpar4	Gnb5	0.9
Cxcl1	Gnb5	0.9
Tas2r114	Gnb5	0.9
Tmem63a	Atp6v1d	0.9
Itgav	Atp6v1d	0.9
Degs1	Atp6v1d	0.9
Mospd2	Atp6v1d	0.9
RGD1564463	Atp6v1d	0.9
Itgb2	Atp6v1d	0.9
Trpm2	Atp6v1d	0.9
Bst1	Atp6v1d	0.9
Hvcn1	Atp6v1d	0.9
Ckap4	Atp6v1d	0.9
Sdc2	Ext2	0.9
Bri3	C3ar1	0.9
Gper1	C3ar1	0.9
Casr	C3ar1	0.9
Penk	C3ar1	0.9
Cpne3	C3ar1	0.9
Arl8a	C3ar1	0.9
Snap25	C3ar1	0.9
Mgst1	C3ar1	0.9
Sstr2	C3ar1	0.9
Ncstn	C3ar1	0.9
Cnr1	C3ar1	0.9
Oprk1	C3ar1	0.9
Pcp2	C3ar1	0.9
Tas2r105	C3ar1	0.9
Gpr37l1	C3ar1	0.9
Degs1	C3ar1	0.9
Tas2r114	C3ar1	0.9
Gnb2	C3ar1	0.9
Lamp2	C3ar1	0.9
Nmu	C3ar1	0.9
Rap1b	C3ar1	0.9
Snap29	C3ar1	0.9
Tas2r107	C3ar1	0.9
Mtnr1b	C3ar1	0.9
Npbwr1	C3ar1	0.9
RGD1564463	C3ar1	0.9
Atp6v1d	C3ar1	0.9
Tas2r130	C3ar1	0.9
Gnb5	C3ar1	0.9
Apln	C3ar1	0.9
Grm6	C3ar1	0.9
AABR07049516.1	Pnrc2	0.9
Rpl10a	Pnrc2	0.9
AABR07037343.1	Pnrc2	0.9
RT1-S3	Sec24c	0.9
RT1-M3-1	Sec24c	0.9
Areg	Sec24c	0.9
RT1-Bb	Sec24c	0.9
RT1-Ba	Sec24c	0.9
Ppp2r5c	Dynll2	0.9
Ercc6l	Dynll2	0.9
Mis12	Dynll2	0.9
Cd55	Dynll2	0.9
Aurkb	Dynll2	0.9
RT1-Ba	Dynll2	0.9
RT1-Bb	Dynll2	0.9
Spdl1	Dynll2	0.9
Spc25	Dynll2	0.9
Tmed10	Dynll2	0.9
RT1-Db1	Dynll2	0.9
Cog1	Dynll2	0.9
Ppp2r5a	Dynll2	0.9
Rilp	Dynll2	0.9
Tmed7	Dynll2	0.9
RT1-DOb	Dynll2	0.9
Cog3	Dynll2	0.9
Ttc21b	Dynll2	0.9
Atg101	Dynll2	0.9
Wdr19	Dynll2	0.9
Pds5a	Dynll2	0.9
Rab3gap1	Dynll2	0.9
Muc15	B3gnt2	0.9
Muc4	B3gnt2	0.9
Prelp	B3gnt2	0.9
Fmod	B3gnt2	0.9
Kera	B3gnt2	0.9
Muc20	B3gnt2	0.9
Fbxl18	Cops2	0.9
Dcaf5	Cops2	0.9
Fbxo40	Cops2	0.9
Kctd6	Cops2	0.9
Fbxo32	Cops2	0.9
Ston2	Cops2	0.9
Kctd7	Cops2	0.9
Nfrkb	Cops2	0.9
Dck	Entpd8	0.9
Wsb2	Fbxo6	0.9
Cdc27	Fbxo6	0.9
Asb9	Fbxo6	0.9
Wwp1	Fbxo6	0.9
Socs1	Fbxo6	0.9
Hectd1	Fbxo6	0.9
Anapc13	Fbxo6	0.9
Ltn1	Fbxo6	0.9
Commd10	Fbxo6	0.9
Cblb	Fbxo6	0.9
Kctd6	Fbxo6	0.9
Rnf34	Fbxo6	0.9
Anapc7	Fbxo6	0.9
Dzip3	Fbxo6	0.9
Rchy1	Fbxo6	0.9
Anapc4	Fbxo6	0.9
Ufl1	Fbxo6	0.9
Trim39	Fbxo6	0.9
Uba3	Fbxo6	0.9
Lrr1	Fbxo6	0.9
Fem1c	Fbxo6	0.9
Commd9	Fbxo6	0.9
Lnx1	Fbxo6	0.9
Klhl5	Fbxo6	0.9
Klhl41	Fbxo6	0.9
Fem1b	Fbxo6	0.9
Trim41	Fbxo6	0.9
Trim37	Fbxo6	0.9
Trim9	Fbxo6	0.9
Rnf6	Fbxo6	0.9
Kctd7	Fbxo6	0.9
Herc3	Fbxo6	0.9
Klhl42	Fbxo6	0.9
Anapc13	Rnf126	0.9
Kctd6	Rnf126	0.9
Klhl21	Rnf126	0.9
Asb12	Rnf126	0.9
Rnf6	Rnf126	0.9
Dzip3	Rnf126	0.9
Kctd7	Rnf126	0.9
Fbxo40	Rnf126	0.9
Asb9	Rnf126	0.9
Klhl41	Rnf126	0.9
Anapc7	Rnf126	0.9
S1pr4	Adra2c	0.9
Tas2r105	Adra2c	0.9
Tas2r107	Adra2c	0.9
Hebp1	Adra2c	0.9
Tas2r121	Adra2c	0.9
Gpsm3	Adra2c	0.9
Ccr1l1	Adra2c	0.9
Cxcr3	Adra2c	0.9
Tas2r13	Adra2c	0.9
Ccr1	Adra2c	0.9
Cxcr6	Adra2c	0.9
Bdkrb1	Adra2c	0.9
Casr	Adra2c	0.9
Pcp2	Adra2c	0.9
Tas2r114	Adra2c	0.9
Ccr9	Adra2c	0.9
Apln	Adra2c	0.9
Psap	Adra2c	0.9
Psap	Cnr2	0.9
Apln	Cnr2	0.9
Gpr37l1	Cnr2	0.9
Pcp2	Cnr2	0.9
Npbwr1	Cnr2	0.9
Nmu	Cnr2	0.9
Hebp1	Cnr2	0.9
Bdkrb1	Cnr2	0.9
Tas2r130	Cnr2	0.9
Tas2r121	Cnr2	0.9
Tas2r13	Cnr2	0.9
Tas2r107	Cnr2	0.9
Tas2r105	Cnr2	0.9
Ints8	Snapc1	0.9
Supt4h1	Snapc1	0.9
Gtf2a1	Snapc1	0.9
LOC103689975	Snapc1	0.9
Ints2	Snapc1	0.9
Qsox1	Kpnb1	0.9
Svs1	Kpnb1	0.9
Ggh	Kpnb1	0.9
Retn	Kpnb1	0.9
Pdxk	Kpnb1	0.9
Timp2	Kpnb1	0.9
Cxcl1	Kpnb1	0.9
Cxcl2	Kpnb1	0.9
RGD1306474	Kpnb1	0.9
Pcp2	Aplnr	0.9
Tas2r121	Aplnr	0.9
Tas2r114	Aplnr	0.9
Hebp1	Aplnr	0.9
Gper1	Aplnr	0.9
Tas2r105	Aplnr	0.9
C3ar1	Aplnr	0.9
Tas2r13	Aplnr	0.9
Sstr3	Aplnr	0.9
Gpsm3	Aplnr	0.9
Cnr2	Aplnr	0.9
Tas2r130	Aplnr	0.9
Nmu	Aplnr	0.9
Sstr2	Aplnr	0.9
Tas2r107	Aplnr	0.9
S1pr4	Aplnr	0.9
Dynll2	Zwilch	0.9
Ppp2ca	Zwilch	0.9
Apool	Tor4a	0.9
Tgfb2	Tor4a	0.9
Pdgfa	Tor4a	0.9
A1bg	Tor4a	0.9
Igf1	Tor4a	0.9
Lefty1	Tor4a	0.9
Mzt2b	Prkar2b	0.9
Fbf1	Prkar2b	0.9
Tubgcp6	Prkar2b	0.9
Cep57	Prkar2b	0.9
Nedd1	Prkar2b	0.9
Dctn2	Prkar2b	0.9
Tpx2	Prkar2b	0.9
Mks1	Prkar2b	0.9
Sdccag8	Prkar2b	0.9
Tubg2	Prkar2b	0.9
Ighg1	Hck	0.9
Xcl1	Tacr3	0.9
Xcr1	Tacr3	0.9
Edn3	Tacr3	0.9
Gngt2	Tacr3	0.9
Gpr65	Tacr3	0.9
Bdkrb1	Tacr3	0.9
Lpar4	Tacr3	0.9
Gprc6a	Tacr3	0.9
Mgst1	Psen1	0.9
C3ar1	Psen1	0.9
Pigr	Psen1	0.9
Bri3	Psen1	0.9
Ckap4	Psen1	0.9
Glipr1	Psen1	0.9
Nup85	Clasp2	0.9
Nup37	Clasp2	0.9
Mis12	Clasp2	0.9
AABR07041481.1	Clasp2	0.9
Gprc6a	Edn2	0.9
Gnb2	Edn2	0.9
Tacr1	Edn2	0.9
Chrm5	Edn2	0.9
Xcl1	Edn2	0.9
Pmch	Edn2	0.9
Gna11	Edn2	0.9
Nmu	Edn2	0.9
Tacr3	Edn2	0.9
Gna15	Edn2	0.9
Lpar4	Edn2	0.9
Casr	Edn2	0.9
Gpr143	Edn2	0.9
Gngt2	Edn2	0.9
Hrh1	Edn2	0.9
Ambn	Fstl3	0.9
Sdc2	Fstl3	0.9
Mepe	Fstl3	0.9
LOC103689965	Fstl3	0.9
Penk	Fstl3	0.9
Serpinc1	Fstl3	0.9
Meltf	Fstl3	0.9
AABR07015003.1	Kras	0.9
Il5ra	Kras	0.9
Mrpl1	Ptcd3	0.9
Mnat1	Lmo2	0.9
Hspa2	Nup35	0.9
Nek7	Nup35	0.9
Elavl2	Prpf38a	0.9
Fbxl18	Asb4	0.9
Trim9	Asb4	0.9
Commd10	Asb4	0.9
Klhl5	Asb4	0.9
Klhl42	Asb4	0.9
Commd9	Asb4	0.9
Rnf34	Asb4	0.9
Anapc7	Asb4	0.9
Klhl21	Asb4	0.9
Fbxo7	Asb4	0.9
Ufl1	Asb4	0.9
Rnf126	Asb4	0.9
Dzip3	Asb4	0.9
Anapc4	Asb4	0.9
Ankrd9	Asb4	0.9
Rnf115	Asb4	0.9
Cblb	Asb4	0.9
Fbxo6	Asb4	0.9
Anapc13	Asb4	0.9
Rnf6	Fbxo2	0.9
Ufl1	Fbxo2	0.9
Ltn1	Fbxo2	0.9
Asb4	Fbxo2	0.9
Fbxw9	Fbxo2	0.9
Lrr1	Fbxo2	0.9
Dzip3	Fbxo2	0.9
Trim39	Fbxo2	0.9
Arel1	Fbxo2	0.9
Klhl41	Fbxo2	0.9
Cblb	Fbxo2	0.9
Cdc27	Fbxo2	0.9
Socs1	Fbxo2	0.9
Asb9	Fbxo2	0.9
Ankrd9	Fbxo2	0.9
Fem1c	Fbxo2	0.9
Rchy1	Fbxo2	0.9
Hectd1	Fbxo2	0.9
Hace1	Fbxo2	0.9
Rnf115	Fbxo2	0.9
Asb12	Fbxo2	0.9
Klhl21	Fbxo2	0.9
Kctd6	Fbxo2	0.9
Anapc4	Fbxo2	0.9
Rnf34	Fbxo2	0.9
Fem1b	Fbxo2	0.9
Rnf126	Fbxo2	0.9
Kctd7	Fbxo2	0.9
Anapc13	Fbxo2	0.9
Socs3	Fbxo2	0.9
Herc3	Fbxo2	0.9
Anapc7	Fbxo2	0.9
Commd10	Fbxo2	0.9
Ube2g2	Fbxo2	0.9
Mgrn1	Fbxo2	0.9
Trim41	Fbxo2	0.9
Commd9	Fbxo2	0.9
Klhl42	Fbxo2	0.9
Wsb2	Fbxo2	0.9
Uba3	Fbxo2	0.9
Plpp3	Ugt8	0.9
Plpp2	Ugt8	0.9
Prkca	Tmpo	0.9
Syt2	Tf	0.9
Ocrl	Tf	0.9
Fstl3	Tf	0.9
Ldlrap1	Tf	0.9
Igfbp7	Tf	0.9
Atp6v1d	Tf	0.9
Atp6v0e2	Tf	0.9
Ambn	Tf	0.9
Sh3gl2	Tf	0.9
Arpc4	Tf	0.9
Lamc1	Tf	0.9
Mepe	Tf	0.9
Fstl1	Tf	0.9
Sh3kbp1	Tf	0.9
Actr3	Tf	0.9
Ckap4	Tf	0.9
Bmp15	Tf	0.9
Wasl	Tf	0.9
Lamb1	Tf	0.9
Atp6v0d2	Tf	0.9
Chrdl1	Tf	0.9
Sdc2	Tf	0.9
Penk	Tf	0.9
Arpc3	Tf	0.9
Qsox1	Tf	0.9
Meltf	Tf	0.9
Atp6v0e1	Tf	0.9
Ston2	Tf	0.9
Actr2	Tf	0.9
Tacr1	Tf	0.9
Grpr	Adra1a	0.9
Casr	Adra1a	0.9
Gnrhr	Adra1a	0.9
Lpar4	Adra1a	0.9
RGD1560028	Adra1a	0.9
Nmu	Adra1a	0.9
Gpr143	Adra1a	0.9
Bdkrb1	Adra1a	0.9
Gprc6a	Adra1a	0.9
Gpr65	Adra1a	0.9
Ighg1	Src	0.9
Fbxo6	Commd1	0.9
Klhl5	Commd1	0.9
Fbxo2	Commd1	0.9
Klhl41	Commd1	0.9
Fbxo40	Commd1	0.9
Dcaf4	Commd1	0.9
Klhl42	Commd1	0.9
Dcaf6	Commd1	0.9
Fbxo7	Commd1	0.9
Dtl	Commd1	0.9
Dcaf8	Commd1	0.9
Fbxl18	Commd1	0.9
Fbxo32	Commd1	0.9
Wsb2	Commd1	0.9
Fbxo9	Commd1	0.9
Wdr5	Commd1	0.9
Dcaf5	Commd1	0.9
Wdtc1	Commd1	0.9
Klhl21	Commd1	0.9
Vamp7	Il12a	0.9
Pdhb	Rxra	0.9
Pdhx	Rxra	0.9
Gpr143	Prokr1	0.9
Gpr65	Prokr1	0.9
Grpr	Prokr1	0.9
Npffr2	Prokr1	0.9
Bdkrb1	Prokr1	0.9
RGD1560028	Prokr1	0.9
Ptger1	Prokr1	0.9
Adra1a	Prokr1	0.9
Tac1	Prokr1	0.9
Xcr1	Prokr1	0.9
Lpar4	Prokr1	0.9
Oxtr	Prokr1	0.9
Npffr1	Prokr1	0.9
Casr	Prokr1	0.9
Trhr	Prokr1	0.9
Hrh1	Prokr1	0.9
Krt85	Krt4	0.9
Nup85	Itgb3bp	0.9
Psen1	Itgb3bp	0.9
Pafah1b1	Itgb3bp	0.9
Ngfr	Itgb3bp	0.9
Clasp2	Itgb3bp	0.9
Pds5a	Itgb3bp	0.9
Mad1l1	Itgb3bp	0.9
AABR07041481.1	Itgb3bp	0.9
Traf6	Itgb3bp	0.9
Ncstn	Itgb3bp	0.9
Clip1	Itgb3bp	0.9
Ppp2ca	Itgb3bp	0.9
Dynll2	Itgb3bp	0.9
Ndel1	Itgb3bp	0.9
Apoa2	Bmp4	0.9
Ckap4	Bmp4	0.9
Tf	Bmp4	0.9
Calu	Bmp4	0.9
Meltf	Bmp4	0.9
Eaf2	Nelfb	0.9
Aff4	Nelfb	0.9
Nt5c	Nampt	0.9
Nt5c1b	Nampt	0.9
Clec3b	Serpina4	0.9
Wasl	Nos3	0.9
Krt4	Krt73	0.9
Tas2r130	LOC100912228	0.9
Cxcr6	LOC100912228	0.9
Tas2r13	LOC100912228	0.9
S1pr4	LOC100912228	0.9
Gngt2	LOC100912228	0.9
Tas2r121	LOC100912228	0.9
Ppbp	LOC100912228	0.9
Tas2r107	LOC100912228	0.9
Hebp1	LOC100912228	0.9
Aga	Serpina3m	0.9
Ggh	Serpina3m	0.9
Srgn	Serpina3m	0.9
Tor4a	Serpina3m	0.9
Padi2	Serpina3m	0.9
Dsn1	Serpina3m	0.9
Plac8	Serpina3m	0.9
Unc13d	Serpina3m	0.9
Pdgfa	Serpina3m	0.9
Pygb	Serpina3m	0.9
Actr10	Serpina3m	0.9
Lefty1	Serpina3m	0.9
Qsox1	Serpina3m	0.9
Ppbp	Serpina3m	0.9
Cog3	Dync1i1	0.9
Ppp2r5a	Dync1i1	0.9
Nuf2	Dync1i1	0.9
Ppp2ca	Dync1i1	0.9
Nup85	Dync1i1	0.9
Rilp	Dync1i1	0.9
RT1-Db1	Dync1i1	0.9
Ppp2r5c	Dync1i1	0.9
Copa	Dync1i1	0.9
RT1-Ba	Dync1i1	0.9
RT1-Bb	Dync1i1	0.9
Kdelr2	Dync1i1	0.9
Tmed2	Dync1i1	0.9
Nup107	Dync1i1	0.9
Cog1	Dync1i1	0.9
Zwilch	Dync1i1	0.9
Mad1l1	Dync1i1	0.9
Mis12	Dync1i1	0.9
Cd55	Dync1i1	0.9
Spc25	Dync1i1	0.9
Rab3gap2	Dync1i1	0.9
Mad2l1	Dync1i1	0.9
Cenpa	Dync1i1	0.9
Itgb3bp	Dync1i1	0.9
Dsn1	Dync1i1	0.9
RT1-DOb	Dync1i1	0.9
Rpl15	Casc3	0.9
Nup35	Casc3	0.9
Ppp2ca	Casc3	0.9
Rpl23	Casc3	0.9
Rpl10a	Casc3	0.9
Nup107	Casc3	0.9
Nup37	Casc3	0.9
Nup85	Casc3	0.9
Sarnp	Casc3	0.9
Nup210	Casc3	0.9
Nup88	Casc3	0.9
Rpl19	Casc3	0.9
Clp1	Casc3	0.9
Thoc6	Casc3	0.9
AABR07049516.1	Casc3	0.9
AABR07064667.1	Casc3	0.9
Nup54	Casc3	0.9
Thoc5	Casc3	0.9
Psmd2	LOC103689974	0.9
Psma3l	LOC103689974	0.9
Psmd12	LOC103689974	0.9
Psmc1	LOC103689974	0.9
Psma6	LOC103689974	0.9
Psmb1	LOC103689974	0.9
Psmd6	LOC103689974	0.9
Psmc6	LOC103689974	0.9
Psmb8	LOC103689974	0.9
Muc15	St3gal4	0.9
Mrpl35	Oxa1l	0.9
Mrps17	Oxa1l	0.9
Lao1	Bckdhb	0.9
Ocrl	Necap1	0.9
Ldlrap1	Necap1	0.9
Sh3kbp1	Necap1	0.9
Scarb2	Necap1	0.9
Vamp4	Necap1	0.9
Tacr1	Necap1	0.9
Serpina5	Gp9	0.9
Cog1	Rab43	0.9
Thoc6	Srsf4	0.9
Gosr2	Cnih1	0.9
Sbspon	Adamts15	0.9
Kctd6	Rnf19a	0.9
Fbxo40	Rnf19a	0.9
Fbxl18	Rnf19a	0.9
Anapc13	Rnf19a	0.9
Dzip3	Rnf19a	0.9
Fbxo7	Rnf19a	0.9
Kctd7	Rnf19a	0.9
Fbxo6	Rnf19a	0.9
Rln3	Tas1r1	0.9
Cxcl9	Tas1r1	0.9
Htr1f	Tas1r1	0.9
Adra2c	Tas1r1	0.9
Htr5a	Tas1r1	0.9
Cxcl2	Tas1r1	0.9
Cxcl6	Tas1r1	0.9
Gper1	Tas1r1	0.9
Cxcl1	Tas1r1	0.9
Gnb5	Tas1r1	0.9
Ccr9	Tas1r1	0.9
Hebp1	Tas1r1	0.9
Pmch	Tas1r1	0.9
Gngt2	Tas1r1	0.9
Nmu	Tas1r1	0.9
Psap	Tas1r1	0.9
Penk	Tas1r1	0.9
Ccr1	Tas1r1	0.9
Grm6	Tas1r1	0.9
S1pr4	Tas1r1	0.9
Bdkrb1	Tas1r1	0.9
Ppbp	Tas1r1	0.9
Apln	Tas1r1	0.9
Gpsm3	Tas1r1	0.9
Cxcr3	Tas1r1	0.9
Cxcr6	Tas1r1	0.9
Pcp2	Tas1r1	0.9
Cxcl10	Tas1r1	0.9
Prokr1	Htr2a	0.9
Ptger1	Htr2a	0.9
RGD1560028	Htr2a	0.9
Tac3	Htr2a	0.9
Gprc6a	Htr2a	0.9
Htr3a	Htr2a	0.9
Xcr1	Htr2a	0.9
Gpr143	Htr2a	0.9
Lpar4	Htr2a	0.9
Smg8	Rpl4	0.9
Smg6	Rpl4	0.9
Casc3	Rpl4	0.9
RGD1306474	Asah1	0.9
Ppbp	Asah1	0.9
Timp2	Asah1	0.9
Cxcl1	Asah1	0.9
Fbxl18	Ube2g1	0.9
LOC103689975	Snapc5	0.9
Ints8	Snapc5	0.9
Gtf2a1	Snapc5	0.9
Ints7	Snapc5	0.9
Crcp	Snapc5	0.9
Supt4h1	Snapc5	0.9
Ints2	Snapc5	0.9
Actr2	Ldlr	0.9
Actr3	Ldlr	0.9
Arpc4	Ldlr	0.9
Arpc3	Ldlr	0.9
Gtf3c6	Polr3a	0.9
Pex2	Acot2	0.9
Serpina3m	Tgfb3	0.9
Qsox1	Tgfb3	0.9
Tor4a	Tgfb3	0.9
Apool	Tgfb3	0.9
Degs1	Clec4d	0.9
Stbd1	Clec4d	0.9
Ckap4	Clec4d	0.9
Hmox2	Clec4d	0.9
Atp6v0c	Clec4d	0.9
Mospd2	Clec4d	0.9
Tmem63a	Clec4d	0.9
Atp6ap2	Clec4d	0.9
Itgav	Clec4d	0.9
Atp6v1d	Clec4d	0.9
RGD1564463	Clec4d	0.9
Chrdl1	Lgals1	0.9
Meltf	Lgals1	0.9
Pcsk9	Lgals1	0.9
Sdc2	Lgals1	0.9
Ambn	Lgals1	0.9
Mepe	Lgals1	0.9
Apoa2	Lgals1	0.9
Bmp15	Lgals1	0.9
Snapc1	Pcf11	0.9
Snapc2	Pcf11	0.9
Elavl2	Pcf11	0.9
Snapc5	Pcf11	0.9
Plac8	Sdcbp	0.9
Padi2	Sdcbp	0.9
Retn	Sdcbp	0.9
Serpinb3a	Sdcbp	0.9
Cct8	Sdcbp	0.9
Dsn1	Sdcbp	0.9
RGD1306474	Sdcbp	0.9
Serpina3m	Sdcbp	0.9
Pa2g4	Sdcbp	0.9
Naprt	Sdcbp	0.9
Ep300	Isy1	0.9
Rbmx	Isy1	0.9
Pcf11	Isy1	0.9
Elavl2	Isy1	0.9
Mx2	Arih1	0.9
Dcaf4	Ercc8	0.9
Dcaf5	Ercc8	0.9
Commd9	Ercc8	0.9
Isy1	Ercc8	0.9
Polr2j	Ercc8	0.9
Rpa1	Ercc8	0.9
Zfp830	Ercc8	0.9
Mapk1	Brk1	0.9
Cd247	Brk1	0.9
Ighg1	Brk1	0.9
LOC103692716	Brk1	0.9
Mospd2	Slc27a2	0.9
Tmem63a	Slc27a2	0.9
Itgav	Slc27a2	0.9
Snap25	Slc27a2	0.9
Bst1	Slc27a2	0.9
C3ar1	Slc27a2	0.9
Pex2	Slc27a2	0.9
Trpm2	Slc27a2	0.9
Clec4d	Slc27a2	0.9
Ube2d1	Slc27a2	0.9
Ckap4	Slc27a2	0.9
Cxcr6	Htr1a	0.9
Gpsm3	Htr1a	0.9
Tas2r107	Htr1a	0.9
Tas2r13	Htr1a	0.9
Ccr1l1	Htr1a	0.9
Ccr9	Htr1a	0.9
Hebp1	Htr1a	0.9
C3ar1	Htr1a	0.9
Tas2r121	Htr1a	0.9
Bdkrb1	Htr1a	0.9
Apln	Htr1a	0.9
Cxcr3	Htr1a	0.9
Tas2r114	Htr1a	0.9
Psap	Htr1a	0.9
S1pr4	Htr1a	0.9
Pcp2	Htr1a	0.9
Nmu	Htr1a	0.9
Lyz2	Glb1	0.9
Retn	Glb1	0.9
Frk	Glb1	0.9
Serpina3m	Glb1	0.9
Gca	Glb1	0.9
Pa2g4	Glb1	0.9
Padi2	Glb1	0.9
RGD1306474	Glb1	0.9
Hk2	Glb1	0.9
Serpinb3a	Glb1	0.9
Pygb	Glb1	0.9
Cct8	Glb1	0.9
Dsn1	Glb1	0.9
Actr2	Glb1	0.9
Sdcbp	Glb1	0.9
Unc13d	Glb1	0.9
Fbxl18	Trim32	0.9
Fbxo6	Trim32	0.9
Ufl1	Trim32	0.9
Ltn1	Trim32	0.9
Anapc13	Trim32	0.9
Klhl5	Trim32	0.9
Fbxw9	Trim32	0.9
Traf7	Trim32	0.9
Kctd7	Trim32	0.9
Kctd6	Trim32	0.9
Uba3	Trim32	0.9
Mtmr2	Cdipt	0.9
Mtmr4	Cdipt	0.9
Pak3	Cd28	0.9
Il4	Cd28	0.9
Fbxo6	Asb8	0.9
Cblb	Asb8	0.9
Ufl1	Asb8	0.9
Trim9	Asb8	0.9
Fbxo2	Asb8	0.9
Rnf6	Asb8	0.9
Rnf126	Asb8	0.9
Ankrd9	Asb8	0.9
Anapc7	Asb8	0.9
Dzip3	Asb8	0.9
Socs3	Asb8	0.9
Rnf115	Asb8	0.9
Fbxl18	Asb8	0.9
Klhl21	Asb8	0.9
Socs1	Asb8	0.9
Klhl5	Asb8	0.9
